order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2627788,1764,prior,11,3,20,6.0
2741538,1764,prior,12,1,16,5.0
754687,1764,prior,13,3,12,9.0
1764417,1764,prior,14,2,17,6.0
799344,1764,prior,15,1,11,13.0
1306931,1764,prior,16,4,13,3.0
975672,1764,prior,17,5,20,8.0
1999306,1764,prior,18,0,13,9.0
623089,1764,prior,19,0,13,0.0
3110326,1764,prior,20,1,9,8.0
1416795,1764,prior,21,0,19,6.0
1926371,1764,prior,22,1,10,8.0
3128074,1764,prior,23,6,11,12.0
1015813,1764,prior,24,6,17,7.0
1541967,1764,prior,25,6,16,7.0
1087233,1764,prior,26,5,7,6.0
286037,1764,prior,27,2,19,4.0
1033151,1764,prior,28,4,9,9.0
2713586,1764,prior,29,0,20,10.0
675815,1764,prior,30,1,20,8.0
1771736,1764,prior,31,4,10,17.0
39428,1764,prior,32,6,11,9.0
22610,1764,prior,33,3,15,11.0
1659421,1764,prior,34,1,20,12.0
2776100,1764,prior,35,2,14,8.0
2246211,1764,prior,36,4,16,9.0
841022,1764,prior,37,5,10,8.0
2522083,1764,prior,38,4,12,6.0
1665205,1764,train,39,0,14,10.0
1223954,2175,prior,1,4,13,
3115085,2175,prior,2,1,19,4.0
747355,2175,prior,3,3,10,2.0
32084,2175,prior,4,4,12,8.0
2884565,2175,prior,5,4,13,28.0
3418391,2175,prior,6,4,13,0.0
15579,2175,prior,7,5,19,15.0
3394050,2175,prior,8,2,7,30.0
39208,2175,prior,9,5,18,3.0
1453836,2175,prior,10,1,18,3.0
1781506,2175,prior,11,1,11,30.0
877754,2175,prior,12,3,13,2.0
2675447,2175,prior,13,6,16,3.0
28987,2175,prior,14,6,17,7.0
1145944,2175,prior,15,0,11,30.0
89594,2175,prior,16,4,15,4.0
2259012,2175,prior,17,2,13,26.0
28635,2175,prior,18,2,13,0.0
3213673,2175,prior,19,4,15,2.0
2538300,2175,prior,20,4,16,28.0
545884,2175,prior,21,6,14,2.0
1481636,2175,prior,22,1,16,16.0
1787998,2175,prior,23,2,19,30.0
45537,2175,prior,24,6,16,11.0
3250752,2175,train,25,6,23,14.0
2385192,3512,prior,1,4,7,
2343813,3512,prior,2,0,21,10.0
1938328,3512,prior,3,1,7,1.0
1648371,3512,prior,4,4,19,3.0
540036,3512,prior,5,2,17,30.0
2028006,3512,prior,6,6,8,11.0
2725516,3512,prior,7,4,10,5.0
1045555,3512,prior,8,6,8,9.0
3059059,3512,prior,9,0,20,15.0
1381091,3512,prior,10,3,15,10.0
2944949,3512,prior,11,3,9,28.0
1475327,3512,prior,12,4,8,15.0
3008036,3512,prior,13,0,11,3.0
1563356,3512,prior,14,4,8,11.0
3047085,3512,prior,15,3,7,13.0
734525,3512,prior,16,3,18,7.0
226783,3512,prior,17,2,19,6.0
1184507,3512,prior,18,4,7,9.0
1911020,3512,prior,19,4,16,21.0
1406374,3512,prior,20,1,9,11.0
2384860,3512,prior,21,4,16,24.0
1321337,3512,prior,22,2,11,12.0
731431,3512,prior,23,3,7,15.0
2989493,3512,prior,24,4,8,8.0
60293,3512,prior,25,5,8,22.0
2729790,3512,prior,26,3,7,26.0
903254,3512,train,27,2,8,13.0
3318566,3514,prior,1,5,17,
1331326,3514,prior,2,1,6,3.0
1732867,3514,prior,3,3,11,2.0
1907890,3514,prior,4,3,11,0.0
3002217,3514,prior,5,5,15,2.0
2932989,3514,prior,6,2,13,4.0
1957304,3514,prior,7,3,7,1.0
733295,3514,prior,8,6,11,3.0
1877525,3514,prior,9,1,12,2.0
1009688,3514,prior,10,3,9,2.0
1604233,3514,prior,11,3,9,0.0
2064329,3514,prior,12,3,10,0.0
2993838,3514,prior,13,3,12,0.0
3218131,3514,prior,14,5,15,2.0
947165,3514,prior,15,1,8,3.0
2057061,3514,prior,16,2,7,1.0
1487568,3514,prior,17,3,9,1.0
1916108,3514,prior,18,3,10,0.0
1939703,3514,prior,19,6,11,3.0
296975,3514,prior,20,2,5,3.0
2291340,3514,prior,21,2,5,0.0
2426382,3514,prior,22,2,7,0.0
2808138,3514,prior,23,2,7,0.0
2015879,3514,prior,24,2,10,0.0
875608,3514,prior,25,3,9,1.0
2914821,3514,prior,26,4,7,1.0
27690,3514,prior,27,4,8,0.0
454310,3514,prior,28,5,18,1.0
3071411,3514,prior,29,6,11,1.0
1681526,3514,prior,30,0,10,1.0
2058896,3514,prior,31,1,6,1.0
754775,3514,prior,32,1,6,0.0
3126724,3514,prior,33,1,9,0.0
1877358,3514,prior,34,1,12,0.0
2465110,3514,prior,35,2,13,1.0
426153,3514,prior,36,5,14,3.0
821152,3514,prior,37,6,12,1.0
2158633,3514,prior,38,0,13,1.0
460042,3514,prior,39,1,6,1.0
1063727,3514,prior,40,2,15,1.0
1480735,3514,prior,41,4,5,2.0
2554919,3514,prior,42,5,14,1.0
872280,3514,prior,43,6,10,1.0
3152641,3514,prior,44,2,17,3.0
2458481,3514,prior,45,3,11,1.0
2957855,3514,prior,46,5,7,2.0
1917851,3514,prior,47,5,16,0.0
1554411,3514,prior,48,6,10,1.0
2082579,3514,prior,49,5,7,6.0
1569926,3514,prior,50,3,11,5.0
309850,3514,prior,51,3,11,0.0
711408,3514,prior,52,5,16,2.0
1479325,3514,prior,53,6,10,1.0
2173671,3514,prior,54,1,9,2.0
3380186,3514,prior,55,1,10,0.0
3332539,3514,prior,56,2,6,1.0
2569537,3514,prior,57,3,9,1.0
1263445,3514,prior,58,3,10,0.0
2539600,3514,prior,59,6,10,3.0
225638,3514,prior,60,6,14,0.0
2833711,3514,prior,61,1,5,2.0
3378182,3514,prior,62,1,8,0.0
2756328,3514,prior,63,1,9,0.0
3035613,3514,prior,64,3,9,2.0
1896384,3514,prior,65,6,10,3.0
3138544,3514,prior,66,6,11,0.0
3270654,3514,prior,67,1,9,2.0
813408,3514,prior,68,3,9,2.0
2529591,3514,prior,69,3,10,0.0
1317914,3514,prior,70,5,13,2.0
3346133,3514,prior,71,3,10,5.0
2658089,3514,prior,72,3,10,0.0
2968586,3514,prior,73,4,10,1.0
2403587,3514,prior,74,5,9,1.0
1454709,3514,prior,75,5,15,0.0
73182,3514,prior,76,6,11,1.0
3399225,3514,prior,77,6,12,0.0
2790380,3514,prior,78,1,5,2.0
3290272,3514,prior,79,1,8,0.0
2879630,3514,prior,80,3,10,2.0
2864527,3514,prior,81,5,8,2.0
954948,3514,prior,82,6,10,1.0
2706815,3514,prior,83,1,5,2.0
1078183,3514,prior,84,1,9,0.0
1571585,3514,prior,85,3,10,2.0
3142133,3514,prior,86,3,10,0.0
683934,3514,prior,87,3,10,0.0
1342016,3514,prior,88,4,9,1.0
1854414,3514,prior,89,4,9,0.0
1139785,3514,prior,90,5,15,1.0
901223,3514,prior,91,1,5,3.0
3327865,3514,prior,92,3,10,2.0
3149734,3514,prior,93,4,6,1.0
2015085,3514,prior,94,4,9,0.0
692221,3514,prior,95,4,12,0.0
2202464,3514,prior,96,4,13,0.0
3062438,3514,prior,97,5,14,1.0
3402183,3514,prior,98,0,11,2.0
3307038,3514,prior,99,1,5,1.0
1388702,3514,test,100,1,10,0.0
2834119,3523,prior,1,5,22,
969265,3523,prior,2,0,22,9.0
153860,3523,prior,3,0,19,21.0
1050241,3523,prior,4,2,17,2.0
685748,3523,prior,5,5,10,17.0
2581008,3523,prior,6,1,9,3.0
545638,3523,prior,7,2,13,1.0
3043144,3523,prior,8,2,17,14.0
1954705,3523,prior,9,4,16,2.0
1028319,3523,prior,10,1,7,18.0
629531,3523,prior,11,6,10,30.0
2598015,3523,prior,12,2,14,3.0
2237656,3523,prior,13,2,15,0.0
2966691,3523,prior,14,4,12,23.0
1952926,3523,prior,15,2,9,12.0
3320641,3523,prior,16,4,18,9.0
1658753,3523,prior,17,2,8,30.0
2355399,3523,prior,18,3,15,8.0
1314604,3523,prior,19,1,17,5.0
2946207,3523,prior,20,2,15,30.0
1408240,3523,prior,21,2,13,14.0
3219267,3523,prior,22,5,9,3.0
3308741,3523,prior,23,5,11,14.0
3056314,3523,prior,24,1,9,24.0
1806218,3523,prior,25,2,12,1.0
1371067,3523,train,26,5,16,17.0
2390712,3531,prior,1,2,15,
1965873,3531,prior,2,4,17,16.0
1839583,3531,prior,3,3,15,6.0
540642,3531,prior,4,2,15,6.0
3097449,3531,prior,5,4,8,23.0
2843364,3531,prior,6,4,8,14.0
1637646,3531,prior,7,6,10,2.0
2390526,3531,prior,8,2,11,17.0
432781,3531,prior,9,4,11,16.0
945532,3531,prior,10,2,14,5.0
335729,3531,prior,11,3,10,8.0
906034,3531,prior,12,6,20,10.0
3196757,3531,prior,13,0,8,8.0
2978810,3531,prior,14,4,12,4.0
277625,3531,prior,15,0,20,17.0
1411010,3531,prior,16,5,11,5.0
476805,3531,prior,17,2,12,4.0
763492,3531,prior,18,6,13,18.0
1593461,3531,prior,19,2,9,17.0
492241,3531,prior,20,0,11,5.0
1376259,3531,prior,21,3,22,17.0
1076458,3531,prior,22,0,14,4.0
1119923,3531,prior,23,4,16,18.0
2617006,3531,prior,24,6,20,30.0
2149033,3531,prior,25,1,9,16.0
1252766,3531,prior,26,1,15,21.0
965345,3531,prior,27,2,19,8.0
904136,3531,prior,28,0,7,5.0
1329711,3531,prior,29,0,7,0.0
1120519,3531,train,30,5,16,5.0
3340174,3549,prior,1,0,9,
478222,3549,prior,2,5,14,5.0
2123247,3549,prior,3,3,14,5.0
2027202,3549,prior,4,4,14,15.0
1291524,3549,prior,5,6,10,30.0
2741253,3549,prior,6,5,9,30.0
2577141,3549,prior,7,0,12,9.0
3317425,3549,prior,8,1,13,8.0
3046988,3549,prior,9,0,8,6.0
1525470,3549,prior,10,3,13,10.0
3268057,3549,prior,11,2,15,20.0
984069,3549,prior,12,2,8,7.0
2864948,3549,prior,13,4,9,2.0
1239713,3549,prior,14,1,9,11.0
640455,3549,prior,15,0,13,6.0
2500825,3549,prior,16,3,11,3.0
1077375,3549,prior,17,1,12,5.0
1363412,3549,prior,18,5,13,4.0
1546575,3549,prior,19,4,11,6.0
2853931,3549,prior,20,0,13,3.0
987776,3549,prior,21,5,11,12.0
3348833,3549,prior,22,1,10,3.0
2054491,3549,prior,23,0,9,20.0
890805,3549,prior,24,5,15,5.0
129968,3549,prior,25,0,16,2.0
21399,3549,prior,26,0,15,7.0
337558,3549,prior,27,0,13,7.0
2499541,3549,prior,28,1,12,8.0
2025711,3549,prior,29,2,17,8.0
886929,3549,prior,30,6,8,4.0
1267519,3549,prior,31,0,14,8.0
833422,3549,prior,32,1,9,8.0
2033725,3549,prior,33,0,11,6.0
242280,3549,prior,34,0,11,7.0
1956540,3549,prior,35,4,8,4.0
2467377,3549,prior,36,4,10,14.0
2529072,3549,train,37,6,9,9.0
487361,3558,prior,1,6,18,
1923765,3558,prior,2,6,15,14.0
1538543,3558,prior,3,5,18,6.0
3419417,3558,prior,4,2,21,11.0
1302730,3558,prior,5,6,18,4.0
891856,3558,prior,6,4,12,5.0
2068593,3558,prior,7,0,15,3.0
3342926,3558,prior,8,4,17,25.0
915804,3558,prior,9,2,11,5.0
3092313,3558,prior,10,6,17,4.0
1948015,3558,prior,11,4,13,5.0
668482,3558,prior,12,6,12,2.0
64733,3558,prior,13,0,13,8.0
2288287,3558,prior,14,5,21,5.0
698440,3558,prior,15,5,17,14.0
2213502,3558,prior,16,4,18,6.0
1682707,3558,prior,17,2,11,12.0
1147350,3558,prior,18,6,19,4.0
1049786,3558,prior,19,0,15,8.0
2827269,3558,prior,20,0,15,7.0
2057983,3558,prior,21,0,17,14.0
1133157,3558,prior,22,6,18,6.0
765149,3558,prior,23,0,15,8.0
765034,3558,prior,24,5,16,5.0
3246161,3558,prior,25,2,18,18.0
1177127,3558,prior,26,0,18,5.0
472919,3558,prior,27,0,9,7.0
2026087,3558,prior,28,0,16,7.0
3001682,3558,prior,29,5,13,5.0
12643,3558,prior,30,5,18,7.0
629515,3558,prior,31,0,11,9.0
1057839,3558,prior,32,6,14,13.0
607139,3558,prior,33,6,21,7.0
826639,3558,prior,34,5,18,6.0
1302810,3558,prior,35,0,16,2.0
557467,3558,prior,36,3,10,10.0
1846205,3558,prior,37,1,17,12.0
2332965,3558,prior,38,6,16,5.0
1683067,3558,prior,39,1,17,9.0
276259,3558,prior,40,0,16,6.0
2904477,3558,prior,41,6,9,6.0
1067479,3558,prior,42,2,19,3.0
960949,3558,prior,43,6,15,18.0
3364469,3558,prior,44,4,21,5.0
2263427,3558,prior,45,3,16,6.0
1955038,3558,prior,46,1,9,5.0
950279,3558,prior,47,0,14,6.0
2396431,3558,test,48,5,17,5.0
1186829,3562,prior,1,1,17,
2034699,3562,prior,2,1,9,21.0
1020543,3562,prior,3,0,10,30.0
1587817,3562,prior,4,5,13,5.0
3412482,3562,prior,5,6,12,22.0
3113014,3562,prior,6,2,12,24.0
17764,3562,prior,7,3,17,22.0
638902,3562,prior,8,2,9,30.0
2292269,3562,prior,9,5,8,24.0
2920651,3562,prior,10,5,15,7.0
742222,3562,prior,11,2,13,30.0
2623813,3562,prior,12,0,12,5.0
802798,3562,prior,13,3,10,3.0
1172881,3562,prior,14,6,19,3.0
2941672,3562,prior,15,4,13,5.0
2199656,3562,prior,16,3,10,13.0
3136879,3562,prior,17,0,9,11.0
2068220,3562,prior,18,5,8,12.0
842701,3562,prior,19,0,13,2.0
3220796,3562,prior,20,4,8,4.0
2113103,3562,prior,21,6,12,2.0
992681,3562,prior,22,1,7,9.0
1786280,3562,prior,23,6,15,5.0
2854845,3562,prior,24,2,7,17.0
2804228,3562,prior,25,5,14,10.0
2225912,3562,prior,26,3,17,5.0
2727572,3562,prior,27,0,16,4.0
3399539,3562,train,28,5,12,5.0
1314078,3571,prior,1,0,10,
2720320,3571,prior,2,1,20,1.0
1356577,3571,prior,3,4,0,3.0
2736444,3571,prior,4,5,0,1.0
616523,3571,prior,5,3,9,12.0
2858417,3571,prior,6,3,10,0.0
2831316,3571,prior,7,4,8,1.0
3056879,3571,prior,8,4,20,0.0
2413529,3571,prior,9,6,20,9.0
2394912,3571,prior,10,0,20,1.0
1232841,3571,prior,11,5,20,19.0
3005180,3571,prior,12,0,0,2.0
2313625,3571,prior,13,3,15,3.0
1070473,3571,prior,14,5,18,2.0
3110818,3571,prior,15,4,23,6.0
145813,3571,prior,16,4,19,7.0
1919264,3571,prior,17,0,18,3.0
400886,3571,prior,18,4,15,4.0
1839611,3571,prior,19,6,17,16.0
2701368,3571,prior,20,3,18,4.0
1798921,3571,prior,21,6,10,3.0
764829,3571,prior,22,0,17,8.0
1042868,3571,prior,23,4,11,4.0
34868,3571,prior,24,4,19,0.0
2349026,3571,prior,25,5,18,22.0
36783,3571,prior,26,3,11,5.0
1716870,3571,train,27,5,17,2.0
3216540,3584,prior,1,0,19,
472078,3584,prior,2,1,13,8.0
1413828,3584,prior,3,5,15,4.0
271710,3584,prior,4,3,21,5.0
1740356,3584,prior,5,1,21,5.0
119220,3584,prior,6,2,22,8.0
828982,3584,prior,7,0,13,5.0
1872906,3584,prior,8,0,7,7.0
243062,3584,prior,9,1,13,8.0
27584,3584,prior,10,3,9,9.0
2922118,3584,prior,11,2,16,6.0
382876,3584,prior,12,2,7,7.0
2791112,3584,prior,13,6,9,4.0
1925763,3584,prior,14,6,8,7.0
799295,3584,prior,15,4,16,5.0
1916743,3584,prior,16,1,18,4.0
983671,3584,prior,17,1,14,7.0
735682,3584,prior,18,4,9,3.0
2974732,3584,prior,19,0,15,10.0
1584323,3584,prior,20,0,16,7.0
329501,3584,prior,21,0,9,7.0
1306306,3584,prior,22,4,21,4.0
1854497,3584,prior,23,0,11,3.0
2789380,3584,prior,24,6,12,13.0
2939548,3584,prior,25,5,11,6.0
1926375,3584,prior,26,2,9,4.0
2248047,3584,prior,27,0,12,5.0
2552997,3584,prior,28,0,11,7.0
3005009,3584,prior,29,4,8,4.0
1376102,3584,prior,30,5,10,1.0
2470881,3584,prior,31,2,19,4.0
1319433,3584,prior,32,2,9,7.0
1671021,3584,prior,33,3,10,8.0
1064567,3584,prior,34,1,10,5.0
2106461,3584,prior,35,1,15,0.0
143349,3584,prior,36,2,11,8.0
2277259,3584,prior,37,6,10,4.0
2406505,3584,prior,38,1,11,2.0
813003,3584,prior,39,1,20,0.0
3044378,3584,prior,40,1,9,7.0
2331350,3584,prior,41,5,11,4.0
2749992,3584,prior,42,0,13,9.0
3185369,3584,prior,43,2,19,9.0
2599947,3584,prior,44,4,9,2.0
427683,3584,prior,45,4,16,7.0
1104494,3584,prior,46,0,22,10.0
3384833,3584,prior,47,5,16,5.0
1747555,3584,prior,48,0,19,9.0
795584,3584,prior,49,5,12,5.0
2434038,3584,prior,50,1,11,3.0
1180399,3584,prior,51,3,11,2.0
2842929,3584,prior,52,0,11,4.0
3304142,3584,prior,53,2,13,9.0
2999985,3584,prior,54,2,8,7.0
2246181,3584,prior,55,6,8,4.0
1312933,3584,prior,56,5,10,6.0
2988979,3584,prior,57,0,22,2.0
650165,3584,prior,58,0,21,7.0
3110809,3584,prior,59,2,8,9.0
1898194,3584,prior,60,3,9,1.0
672997,3584,prior,61,0,8,4.0
3020742,3584,prior,62,0,8,7.0
3418327,3584,prior,63,3,17,3.0
87586,3584,prior,64,4,8,8.0
2233216,3584,train,65,6,21,9.0
2654040,3593,prior,1,0,15,
1610107,3593,prior,2,6,12,6.0
1981620,3593,prior,3,1,20,2.0
2836804,3593,prior,4,6,14,5.0
1223299,3593,prior,5,6,14,0.0
163790,3593,prior,6,3,14,4.0
2176478,3593,prior,7,6,16,3.0
1636843,3593,prior,8,0,16,1.0
1448768,3593,prior,9,3,19,3.0
904633,3593,prior,10,5,19,2.0
2214606,3593,prior,11,0,13,2.0
3267905,3593,prior,12,1,17,8.0
721772,3593,prior,13,3,15,2.0
2373637,3593,prior,14,6,15,3.0
859878,3593,prior,15,5,11,6.0
2794839,3593,prior,16,3,9,12.0
1865609,3593,prior,17,0,18,4.0
417154,3593,prior,18,5,9,5.0
3286894,3593,prior,19,0,15,2.0
182911,3593,prior,20,3,8,3.0
3108955,3593,prior,21,6,18,3.0
3327687,3593,prior,22,2,16,3.0
2581794,3593,prior,23,4,8,2.0
1195850,3593,prior,24,1,9,4.0
2642307,3593,prior,25,3,10,2.0
2073167,3593,prior,26,0,14,4.0
1776048,3593,prior,27,4,11,25.0
2159424,3593,prior,28,6,11,2.0
777027,3593,prior,29,3,8,4.0
3322435,3593,prior,30,5,20,2.0
2411207,3593,prior,31,2,13,4.0
3011106,3593,prior,32,1,15,6.0
1044358,3593,prior,33,6,16,5.0
1954532,3593,prior,34,4,17,5.0
3140069,3593,prior,35,0,10,3.0
2569004,3593,prior,36,5,18,5.0
2575177,3593,prior,37,0,16,9.0
688322,3593,prior,38,3,11,3.0
221777,3593,prior,39,6,13,3.0
755847,3593,prior,40,5,15,6.0
3231398,3593,prior,41,1,19,3.0
535247,3593,prior,42,4,18,3.0
1456185,3593,prior,43,2,18,5.0
3179238,3593,prior,44,6,14,4.0
1593118,3593,prior,45,2,17,3.0
2467908,3593,prior,46,5,7,10.0
2743104,3593,prior,47,0,14,2.0
2876286,3593,prior,48,2,19,2.0
74890,3593,prior,49,3,18,1.0
2329317,3593,prior,50,0,8,4.0
396833,3593,prior,51,2,17,9.0
1568066,3593,prior,52,6,15,11.0
1472192,3593,prior,53,6,9,7.0
728728,3593,prior,54,0,11,1.0
888230,3593,prior,55,1,14,1.0
2716374,3593,prior,56,1,16,14.0
2607273,3593,prior,57,4,16,3.0
3262918,3593,prior,58,6,15,2.0
463831,3593,prior,59,3,17,4.0
773642,3593,prior,60,0,15,4.0
856153,3593,prior,61,0,16,0.0
3077132,3593,prior,62,1,9,1.0
270406,3593,prior,63,2,19,1.0
3243096,3593,prior,64,1,16,6.0
1465033,3593,prior,65,5,10,4.0
1526218,3593,prior,66,2,16,4.0
2450162,3593,prior,67,0,8,5.0
11857,3593,prior,68,1,17,1.0
1774739,3593,prior,69,5,17,4.0
2102563,3593,prior,70,1,17,3.0
3068329,3593,prior,71,2,16,1.0
1875719,3593,prior,72,4,16,2.0
721003,3593,prior,73,5,15,1.0
3148799,3593,prior,74,1,10,3.0
606757,3593,prior,75,2,16,8.0
1848604,3593,prior,76,2,9,7.0
1512916,3593,prior,77,2,12,7.0
1612774,3593,prior,78,0,8,5.0
324608,3593,prior,79,2,18,9.0
449905,3593,prior,80,0,12,5.0
1132016,3593,prior,81,0,19,7.0
1719840,3593,prior,82,6,17,6.0
3032582,3593,prior,83,4,16,5.0
2208921,3593,train,84,1,10,4.0
2415310,4356,prior,1,1,9,
633472,4356,prior,2,3,11,2.0
1059743,4356,prior,3,1,9,5.0
545729,4356,prior,4,3,9,2.0
548086,4356,prior,5,5,9,2.0
3400882,4356,prior,6,3,10,5.0
1707421,4356,prior,7,1,10,5.0
792348,4356,prior,8,3,10,2.0
3355727,4356,prior,9,2,9,6.0
1921051,4356,prior,10,4,11,2.0
3366870,4356,prior,11,1,9,4.0
2112106,4356,prior,12,3,10,2.0
969447,4356,prior,13,1,11,5.0
547957,4356,prior,14,3,10,2.0
1085358,4356,prior,15,5,9,2.0
3002715,4356,prior,16,1,11,3.0
810339,4356,prior,17,3,10,2.0
959149,4356,prior,18,5,10,2.0
1452189,4356,prior,19,1,9,3.0
528651,4356,prior,20,3,9,2.0
472570,4356,prior,21,4,10,1.0
976179,4356,prior,22,2,9,5.0
473735,4356,prior,23,4,10,2.0
893683,4356,prior,24,5,10,1.0
1880440,4356,prior,25,1,9,3.0
1368143,4356,prior,26,1,9,0.0
110571,4356,prior,27,3,10,2.0
1275894,4356,prior,28,5,9,2.0
2642031,4356,prior,29,1,10,3.0
2846304,4356,prior,30,3,10,2.0
2582643,4356,prior,31,2,13,6.0
2723786,4356,prior,32,3,10,1.0
1746408,4356,prior,33,5,9,2.0
1739665,4356,prior,34,5,9,0.0
3231518,4356,prior,35,1,9,3.0
165676,4356,prior,36,3,9,2.0
2140470,4356,prior,37,1,9,5.0
1657801,4356,prior,38,4,13,3.0
147031,4356,prior,39,1,10,4.0
699005,4356,prior,40,3,11,2.0
97463,4356,prior,41,1,10,5.0
2022363,4356,prior,42,3,12,2.0
1789173,4356,prior,43,5,9,2.0
2544801,4356,prior,44,1,9,3.0
504245,4356,prior,45,3,9,2.0
2712295,4356,prior,46,5,9,2.0
2124887,4356,prior,47,2,9,4.0
694424,4356,prior,48,1,10,6.0
964829,4356,prior,49,3,10,2.0
1577688,4356,prior,50,5,9,2.0
3278332,4356,prior,51,1,9,3.0
2648923,4356,prior,52,3,10,2.0
2551675,4356,prior,53,1,9,5.0
3025224,4356,prior,54,3,10,2.0
3404443,4356,prior,55,1,10,5.0
2936386,4356,prior,56,3,11,2.0
3403324,4356,prior,57,5,11,2.0
248500,4356,prior,58,1,10,3.0
3120504,4356,prior,59,2,16,1.0
1167731,4356,prior,60,4,12,2.0
2181425,4356,prior,61,5,9,1.0
604899,4356,prior,62,1,9,3.0
1890928,4356,prior,63,3,9,2.0
3109226,4356,prior,64,1,10,5.0
1005034,4356,prior,65,2,16,1.0
2322274,4356,prior,66,4,17,2.0
1755354,4356,prior,67,1,10,4.0
3231,4356,prior,68,3,9,2.0
2946591,4356,prior,69,1,9,5.0
776962,4356,prior,70,1,15,0.0
1242952,4356,prior,71,3,11,2.0
1644586,4356,prior,72,5,9,2.0
2771538,4356,prior,73,1,9,3.0
1454843,4356,prior,74,3,10,2.0
1896638,4356,prior,75,1,12,5.0
2993576,4356,prior,76,1,9,7.0
941628,4356,prior,77,3,11,2.0
2439015,4356,prior,78,5,11,2.0
1967490,4356,prior,79,1,9,3.0
338495,4356,prior,80,2,12,1.0
2969159,4356,prior,81,4,11,2.0
1311557,4356,prior,82,2,16,5.0
2747130,4356,prior,83,5,9,3.0
533893,4356,prior,84,2,10,4.0
1286751,4356,prior,85,5,11,17.0
2649387,4356,prior,86,5,14,0.0
2544076,4356,prior,87,1,12,3.0
3382926,4356,prior,88,4,11,3.0
2454275,4356,prior,89,2,11,5.0
995841,4356,prior,90,4,9,2.0
2093129,4356,prior,91,1,10,4.0
2509797,4356,prior,92,3,14,2.0
965487,4356,prior,93,5,10,2.0
1658966,4356,prior,94,2,11,4.0
2375370,4356,prior,95,1,9,6.0
1128562,4356,prior,96,1,15,0.0
3055168,4356,prior,97,2,11,1.0
1280670,4356,prior,98,3,11,1.0
1802159,4356,prior,99,4,10,1.0
344890,4356,train,100,4,10,0.0
1339848,4692,prior,1,4,13,
2215032,4692,prior,2,4,18,7.0
2672841,4692,prior,3,3,16,20.0
2677988,4692,prior,4,4,17,8.0
1950472,4692,prior,5,4,0,7.0
3177934,4692,prior,6,2,12,12.0
1054396,4692,prior,7,2,9,7.0
2660520,4692,prior,8,4,9,2.0
384367,4692,prior,9,1,13,11.0
3030207,4692,prior,10,2,14,22.0
2046343,4692,prior,11,1,9,13.0
2515074,4692,prior,12,4,8,30.0
2861230,4692,prior,13,4,13,0.0
2226480,4692,prior,14,5,1,29.0
2832335,4692,prior,15,2,18,18.0
3229946,4692,prior,16,3,19,15.0
943783,4692,prior,17,4,16,8.0
2903660,4692,prior,18,3,15,20.0
2488374,4692,prior,19,3,23,7.0
2801160,4692,prior,20,2,23,20.0
1121158,4692,prior,21,2,11,7.0
2602438,4692,prior,22,3,21,1.0
2007384,4692,prior,23,3,22,0.0
1722428,4692,prior,24,3,14,28.0
487574,4692,prior,25,4,15,1.0
2596405,4692,prior,26,5,13,30.0
2976540,4692,prior,27,1,11,3.0
1723526,4692,test,28,4,9,10.0
3070931,5159,prior,1,0,15,
2335624,5159,prior,2,2,13,2.0
2872627,5159,prior,3,1,12,6.0
2174056,5159,prior,4,0,9,6.0
1527779,5159,prior,5,5,11,19.0
2540413,5159,prior,6,2,9,18.0
1717613,5159,prior,7,4,10,9.0
22686,5159,prior,8,1,14,4.0
1699292,5159,prior,9,4,9,10.0
224143,5159,prior,10,6,11,2.0
745935,5159,prior,11,3,9,4.0
709145,5159,prior,12,1,9,5.0
2670248,5159,prior,13,2,16,15.0
2864399,5159,prior,14,4,18,16.0
406875,5159,prior,15,3,12,6.0
1050942,5159,prior,16,2,13,13.0
1572599,5159,prior,17,1,11,6.0
2809111,5159,prior,18,5,16,4.0
483518,5159,prior,19,1,10,17.0
1569093,5159,prior,20,0,10,6.0
299460,5159,prior,21,3,17,10.0
3106380,5159,prior,22,3,12,7.0
2786845,5159,prior,23,4,13,8.0
1056154,5159,prior,24,3,19,13.0
2745331,5159,prior,25,2,13,6.0
2276445,5159,prior,26,2,9,7.0
1318088,5159,prior,27,2,9,7.0
2841408,5159,test,28,6,12,25.0
1905554,5760,prior,1,1,13,
2781720,5760,prior,2,6,13,5.0
676160,5760,prior,3,2,16,3.0
2625100,5760,prior,4,6,15,4.0
1356048,5760,prior,5,2,16,3.0
1884186,5760,prior,6,4,16,2.0
2293352,5760,prior,7,0,16,3.0
681270,5760,prior,8,4,16,4.0
2495375,5760,prior,9,0,16,3.0
3115763,5760,prior,10,3,16,3.0
2029802,5760,prior,11,6,17,3.0
781400,5760,prior,12,1,16,2.0
494531,5760,prior,13,3,16,2.0
3167897,5760,prior,14,5,17,2.0
836105,5760,prior,15,0,16,2.0
1745837,5760,prior,16,3,16,3.0
259966,5760,prior,17,4,18,1.0
1404854,5760,prior,18,0,14,3.0
2233183,5760,prior,19,3,14,3.0
1011253,5760,prior,20,5,14,2.0
2095984,5760,prior,21,0,13,2.0
1246712,5760,prior,22,1,18,1.0
3009290,5760,prior,23,3,14,2.0
2045585,5760,prior,24,5,13,2.0
982276,5760,prior,25,0,15,2.0
66455,5760,prior,26,3,14,3.0
345001,5760,prior,27,5,16,2.0
1779565,5760,prior,28,3,17,5.0
